timestamp,event_type,detail,text
2026-05-08T23:19:13.358979+00:00,led_color,sample=4930,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.366645+00:00,led_color,sample=4940,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.374936+00:00,led_color,sample=4950,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.381522+00:00,led_color,sample=4960,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.404267+00:00,led_color,sample=4970,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.410550+00:00,led_color,sample=4980,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.425231+00:00,led_color,sample=4990,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.431441+00:00,led_color,sample=5000,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.437639+00:00,led_color,sample=5010,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.444131+00:00,led_color,sample=5020,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.454220+00:00,led_color,sample=5030,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.468497+00:00,qbot_led_color,sample=70,"0.000,0.000,1.000"
2026-05-08T23:19:13.483348+00:00,led_color,sample=5040,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.491358+00:00,led_color,sample=5050,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.501894+00:00,led_color,sample=5060,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.508567+00:00,led_color,sample=5070,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.519221+00:00,led_color,sample=5080,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.525941+00:00,led_color,sample=5090,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.532272+00:00,led_color,sample=5100,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.538534+00:00,led_color,sample=5110,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.562946+00:00,led_color,sample=5120,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.569666+00:00,led_color,sample=5130,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.607785+00:00,led_color,sample=5140,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.614228+00:00,led_color,sample=5150,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.627952+00:00,led_color,sample=5160,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.634181+00:00,led_color,sample=5170,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.645901+00:00,led_color,sample=5180,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.652918+00:00,led_color,sample=5190,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.666012+00:00,led_color,sample=5200,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.672788+00:00,led_color,sample=5210,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.679135+00:00,led_color,sample=5220,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.738842+00:00,led_color,sample=5230,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.746074+00:00,led_color,sample=5240,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.756614+00:00,led_color,sample=5250,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.762897+00:00,led_color,sample=5260,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.769182+00:00,led_color,sample=5270,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.775868+00:00,led_color,sample=5280,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.813150+00:00,led_color,sample=5290,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.832981+00:00,led_color,sample=5300,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.840007+00:00,led_color,sample=5310,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.846727+00:00,led_color,sample=5320,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.860937+00:00,led_color,sample=5330,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.867071+00:00,led_color,sample=5340,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.894324+00:00,led_color,sample=5350,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.902861+00:00,led_color,sample=5360,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.910488+00:00,led_color,sample=5370,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.916747+00:00,led_color,sample=5380,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.923151+00:00,led_color,sample=5390,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.937273+00:00,led_color,sample=5400,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.943803+00:00,led_color,sample=5410,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.950020+00:00,led_color,sample=5420,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.960102+00:00,led_color,sample=5430,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.966569+00:00,led_color,sample=5440,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.973718+00:00,led_color,sample=5450,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.980318+00:00,led_color,sample=5460,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:13.986843+00:00,led_color,sample=5470,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.025432+00:00,led_color,sample=5480,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.045943+00:00,led_color,sample=5490,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.052823+00:00,led_color,sample=5500,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.076813+00:00,led_color,sample=5510,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.117104+00:00,led_color,sample=5520,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.124707+00:00,led_color,sample=5530,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.149888+00:00,led_color,sample=5540,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.156419+00:00,led_color,sample=5550,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.178667+00:00,led_color,sample=5560,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.185145+00:00,led_color,sample=5570,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.191413+00:00,led_color,sample=5580,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.197557+00:00,led_color,sample=5590,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.216572+00:00,led_color,sample=5600,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.222594+00:00,led_color,sample=5610,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.243532+00:00,led_color,sample=5620,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.251647+00:00,led_color,sample=5630,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.258203+00:00,led_color,sample=5640,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.273465+00:00,led_color,sample=5650,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.279650+00:00,led_color,sample=5660,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.285679+00:00,led_color,sample=5670,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.292805+00:00,led_color,sample=5680,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.303286+00:00,led_color,sample=5690,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.309418+00:00,led_color,sample=5700,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.315267+00:00,led_color,sample=5710,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.323083+00:00,led_color,sample=5720,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.329129+00:00,led_color,sample=5730,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.336921+00:00,led_color,sample=5740,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.344100+00:00,led_color,sample=5750,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.350850+00:00,led_color,sample=5760,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.357509+00:00,led_color,sample=5770,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.363562+00:00,led_color,sample=5780,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.369826+00:00,led_color,sample=5790,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.378581+00:00,led_color,sample=5800,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.385162+00:00,led_color,sample=5810,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.392858+00:00,led_color,sample=5820,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.400353+00:00,led_color,sample=5830,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.406447+00:00,led_color,sample=5840,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.427381+00:00,led_color,sample=5850,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.433479+00:00,led_color,sample=5860,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.453785+00:00,led_color,sample=5870,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.460003+00:00,led_color,sample=5880,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.467492+00:00,led_color,sample=5890,"r=0.000,g=0.000,b=1.000,a=1.000"
2026-05-08T23:19:14.469929+00:00,qbot_led_color,sample=80,"0.000,0.000,1.000"
2026-05-08T23:19:14.479704+00:00,led_color,sample=5900,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.487207+00:00,led_color,sample=5910,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.506580+00:00,led_color,sample=5920,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.514215+00:00,led_color,sample=5930,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.546757+00:00,led_color,sample=5940,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.553917+00:00,led_color,sample=5950,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.560111+00:00,led_color,sample=5960,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.566182+00:00,led_color,sample=5970,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.572389+00:00,led_color,sample=5980,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.579783+00:00,led_color,sample=5990,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.586279+00:00,led_color,sample=6000,"r=0.000,g=0.000,b=1.000,a=1.000"
2026-05-08T23:19:14.609643+00:00,led_color,sample=6010,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.645807+00:00,led_color,sample=6020,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.652677+00:00,led_color,sample=6030,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.659007+00:00,led_color,sample=6040,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.668698+00:00,led_color,sample=6050,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.674743+00:00,led_color,sample=6060,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.682325+00:00,led_color,sample=6070,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.688399+00:00,led_color,sample=6080,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.694448+00:00,led_color,sample=6090,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.700422+00:00,led_color,sample=6100,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.706370+00:00,led_color,sample=6110,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.712327+00:00,led_color,sample=6120,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.730352+00:00,led_color,sample=6130,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.738263+00:00,led_color,sample=6140,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.751377+00:00,led_color,sample=6150,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.759849+00:00,led_color,sample=6160,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.765920+00:00,led_color,sample=6170,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.772174+00:00,led_color,sample=6180,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.778282+00:00,led_color,sample=6190,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.784474+00:00,led_color,sample=6200,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.790353+00:00,led_color,sample=6210,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.796461+00:00,led_color,sample=6220,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.804880+00:00,led_color,sample=6230,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.817198+00:00,led_color,sample=6240,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.823402+00:00,led_color,sample=6250,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.829866+00:00,led_color,sample=6260,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.852199+00:00,led_color,sample=6270,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.858316+00:00,led_color,sample=6280,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.864555+00:00,led_color,sample=6290,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.871502+00:00,led_color,sample=6300,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.891927+00:00,led_color,sample=6310,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.898685+00:00,led_color,sample=6320,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.906064+00:00,led_color,sample=6330,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.926262+00:00,led_color,sample=6340,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.933319+00:00,led_color,sample=6350,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.939593+00:00,led_color,sample=6360,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.956305+00:00,led_color,sample=6370,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.962412+00:00,led_color,sample=6380,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.968841+00:00,led_color,sample=6390,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.975310+00:00,led_color,sample=6400,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.981639+00:00,led_color,sample=6410,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:14.998582+00:00,led_color,sample=6420,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.009225+00:00,led_color,sample=6430,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.015285+00:00,led_color,sample=6440,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.043291+00:00,led_color,sample=6450,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.049780+00:00,led_color,sample=6460,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.056008+00:00,led_color,sample=6470,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.062417+00:00,led_color,sample=6480,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.070454+00:00,led_color,sample=6490,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.080054+00:00,led_color,sample=6500,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.087651+00:00,led_color,sample=6510,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.095939+00:00,led_color,sample=6520,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.128090+00:00,led_color,sample=6530,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.136837+00:00,led_color,sample=6540,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.145510+00:00,led_color,sample=6550,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.154028+00:00,led_color,sample=6560,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.160237+00:00,led_color,sample=6570,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.170741+00:00,led_color,sample=6580,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.180548+00:00,led_color,sample=6590,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.187133+00:00,led_color,sample=6600,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.200365+00:00,led_color,sample=6610,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.206590+00:00,led_color,sample=6620,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.213055+00:00,led_color,sample=6630,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.219214+00:00,led_color,sample=6640,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.226751+00:00,led_color,sample=6650,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.232794+00:00,led_color,sample=6660,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.238708+00:00,led_color,sample=6670,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.244888+00:00,led_color,sample=6680,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.250975+00:00,led_color,sample=6690,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.269992+00:00,led_color,sample=6700,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.276542+00:00,led_color,sample=6710,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.284422+00:00,led_color,sample=6720,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.296214+00:00,led_color,sample=6730,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.314056+00:00,led_color,sample=6740,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.338611+00:00,led_color,sample=6750,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.344938+00:00,led_color,sample=6760,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.351415+00:00,led_color,sample=6770,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.357431+00:00,led_color,sample=6780,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.371461+00:00,led_color,sample=6790,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.382586+00:00,led_color,sample=6800,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.389825+00:00,led_color,sample=6810,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.405705+00:00,led_color,sample=6820,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.412183+00:00,led_color,sample=6830,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.453338+00:00,led_color,sample=6840,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.461861+00:00,led_color,sample=6850,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.468123+00:00,qbot_led_color,sample=90,"0.000,0.000,1.000"
2026-05-08T23:19:15.472359+00:00,led_color,sample=6860,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.478834+00:00,led_color,sample=6870,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.487122+00:00,led_color,sample=6880,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.493434+00:00,led_color,sample=6890,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.499546+00:00,led_color,sample=6900,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.539745+00:00,led_color,sample=6910,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.546296+00:00,led_color,sample=6920,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.553145+00:00,led_color,sample=6930,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.560107+00:00,led_color,sample=6940,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.566483+00:00,led_color,sample=6950,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.573186+00:00,led_color,sample=6960,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.579943+00:00,led_color,sample=6970,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.586775+00:00,led_color,sample=6980,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.593300+00:00,led_color,sample=6990,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.600035+00:00,led_color,sample=7000,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.606299+00:00,led_color,sample=7010,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.623237+00:00,led_color,sample=7020,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.630608+00:00,led_color,sample=7030,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.660583+00:00,led_color,sample=7040,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.675143+00:00,led_color,sample=7050,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.707425+00:00,led_color,sample=7060,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.715058+00:00,led_color,sample=7070,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.723200+00:00,led_color,sample=7080,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.743193+00:00,led_color,sample=7090,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.751612+00:00,led_color,sample=7100,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.764667+00:00,led_color,sample=7110,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.772932+00:00,led_color,sample=7120,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.782025+00:00,led_color,sample=7130,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.790574+00:00,led_color,sample=7140,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.797056+00:00,led_color,sample=7150,"r=0.000,g=0.000,b=1.000,a=1.000"
2026-05-08T23:19:15.811089+00:00,led_color,sample=7160,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.817719+00:00,led_color,sample=7170,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.824729+00:00,led_color,sample=7180,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.831236+00:00,led_color,sample=7190,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.843125+00:00,led_color,sample=7200,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.852590+00:00,led_color,sample=7210,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.859962+00:00,led_color,sample=7220,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.866278+00:00,led_color,sample=7230,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.872807+00:00,led_color,sample=7240,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.879348+00:00,led_color,sample=7250,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.885508+00:00,led_color,sample=7260,"r=0.000,g=0.000,b=1.000,a=1.000"
2026-05-08T23:19:15.897122+00:00,led_color,sample=7270,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.914666+00:00,led_color,sample=7280,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.922389+00:00,led_color,sample=7290,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.929727+00:00,led_color,sample=7300,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.936122+00:00,led_color,sample=7310,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.948006+00:00,led_color,sample=7320,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.956016+00:00,led_color,sample=7330,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.974837+00:00,led_color,sample=7340,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.981565+00:00,led_color,sample=7350,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:15.988008+00:00,led_color,sample=7360,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:16.004486+00:00,led_color,sample=7370,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:16.011153+00:00,led_color,sample=7380,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:16.022120+00:00,led_color,sample=7390,"r=1.000,g=1.000,b=0.000,a=1.000"
